row_id	product_url	product_name	varian	relative_time	reviewer	review_text				
87	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green	3 hari lalu	V***l	Barang tersegel ori, dikirim langsung dari official store Samsung langsung, pengiriman cepat, kurir amanah				
88	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Light Violet.	3 hari lalu	N***f	BAGUSSS MANTAPPPP SUKAAA BGTTT				
89	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	3 hari lalu	L***b	Plastik yg putih ny lebih tebal LG lebih aman lagi				
90	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif6-lte-8-negatif28gb-negatif73negatif2negatif8206870636525	Samsung Galaxy Anegatif6 LTE 8/negatif28GB	Varian: Black.	3 hari lalu	goos	Ori cakep pengiriman cepat d bungkus rapi aman... Thank's samsung!!!.. Sukses selalu.. 😁				
91	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet.	3 hari lalu	F***r	Kejernihan lensa: bagus Kualitas pengerjaan: bagus				
92	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif7-8-negatif28gb-smartphone-ai-android-5000-mah-negatif73256766negatif042829293	Samsung Galaxy Anegatif7 [8/negatif28GB] - | Smartphone AI | Android | 5000 mAh	Varian: Black	3 hari lalu	Q***k	Kejernihan lensa: Sangat Jernih 👏🏻🔥 Kualitas pengerjaan: sangat kokoh				
93	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a57-5g-8-256gb-awesome-gray-hp-ai-ip68-5000-mah-negatif7349negatif5negatif592863negatif9085	Samsung Galaxy A57 5G 8/256GB | Hp AI | IP68 | 5000 mAh	Varian: Aweseome Gray.	3 hari lalu	W***t	Bagus,barang sesuai yang dipesan,pengiriman cepat				
94	https://www.tokopedia.com/samsung-official-store/samsung-mesin-cuci-9kg-top-loading-wobble-technology-wa90h4200sg-se-negatif73038240negatif3negatif8negatif93negatifnegatif5	Samsung Mesin Cuci 9kg WA90 Top Load dengan Wobble Technology - WA90H4200SG/SE	Varian: WA90	3 hari lalu	C***d	Barang datang selamat ga ada cacat bagus berfungsi dngn baik,,semoga awet				
95	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-fit3	Samsung Galaxy Fit3 - Smartwatch	Varian: Gray.	3 hari lalu	C***l	Sesuai ekspetasi dari diskripsi dan iklan penjual				
96	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Black	3 hari lalu	B***p	Kejernihan lensa: oke Kualitas pengerjaan: oke				
97	https://www.tokopedia.com/samsung-official-store/samsung-43-qled-q5f-full-hd-smart-tv-negatif7352negatif898692205negatif565	"Samsung 43"" QLED Q5F Full HD Smart TV - QA43Q5FAAKXXD"	Varian: 43Q5F	3 hari lalu	L***x	Kualitas pengerjaan: Bagus packing rapih mulus Kapasitas: Cepat pengiriman nya Desain: Bagus bening pokoknya rekomendad banget				
98	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-anegatifnegatif-wifi-kids-pack-4-64-ai-solve-math-parental-control-kids-friendly-negatif73438negatif8687negatif8327789	Samsung Galaxy Tab Anegatifnegatif WiFi Kids Pack [4/64] - AI Solve Math | Parental Control | Kids Friendly	Varian: Kids Pack.	3 hari lalu	Danny	barang bagus dan ori				
99	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif7-5g-8-256gb-negatif73229357297687negatif405	Samsung Galaxy Anegatif7 5G 8/256GB	Varian: Blue.	3 hari lalu	Syamsul	puas, original dan aman				
100	https://www.tokopedia.com/samsung-official-store/samsung-tv-50-mini-led-mnegatifeh-4k-samsung-vision-ai-smart-tv-ua50mnegatifehakxxd-negatif73534negatif42negatif222856685	"Samsung TV 50"" Mini LED MnegatifEH Samsung Vision AI Smart TV - UA50MnegatifEHAKXXD"	"Varian: 50"""	3 hari lalu	J***v	Desain: Ajibbb hzhzvz krenn sekaliiii mantabbbbbbbb jossssssss				
101	https://www.tokopedia.com/samsung-official-store/samsung-mesin-cuci-wt85-twin-tub-dengan-dynamic-pulsator-8-5kg-wt85h32negatif0mg-se-negatif729575343040203757	Samsung Mesin Cuci WT85 Twin Tub dengan Dynamic Pulsator 8.5kg - WT85H32negatif0MG/SE	Varian: WT85	3 hari lalu	E***j	Barang sudah sampai dengan baik				
102	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Black	3 hari lalu	P***i	Paket sampai dengan selamat, sesuai dengan orderan				
103	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	3 hari lalu	P***q	Amanah ok.percayq ma toko ini.bagus ajiiiib anjirrrr.				
104	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-fit3	Samsung Galaxy Fit3 - Smartwatch	Varian: Gray.	3 hari lalu	D***u	Performa: Mantap Kualitas pengerjaan: Bagus Performa sistem: Endul Sesuai harapan				
105	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green	3 hari lalu	U***6	barang sesuai orderan, terimakasih				
106	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	3 hari lalu	U***6	barang sesuai orderan terimakasih				
107	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-watch8-classic-46mm-bluetooth-smart-watch-ai-rotating-bezel-prosesor-3nm-sleep-coaching-negatif73negatif8398769negatif425negatif757	Samsung Galaxy Watch8 Classic 46mm | Bluetooth | Smart watch AI | Rotating Bezel | Prosesor 3nm | Sleep Coaching	Varian: White.	3 hari lalu	J***f	wow bgt si diskon nya, sampe lbh murah ini dr yg biasa. bener bener lengkap, semua bisa diukur dan terdeteksi hanya saja mungkin batre nya ga setahan lama itu ya.				
108	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	3 hari lalu	D***s	Kejernihan lensa: Ok bagusss bangettt produk dari Samsung Kualitas pengerjaan: Ok cepattt				
109	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	3 hari lalu	D***h	Datang nya cepat 2hari aja dah nyampe orii bagusss kumplit🤩 jgn ragu beli di sini 👍🏻				
110	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Black	3 hari lalu	Malik	sesuai mantul				
111	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif7-8-negatif28gb-smartphone-ai-android-5000-mah-negatif73256766negatif042829293	Samsung Galaxy Anegatif7 [8/negatif28GB] - | Smartphone AI | Android | 5000 mAh	Varian: Black	3 hari lalu	Q***q	Paket sampai dgn aman dan berfungsi..				
112	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black	4 hari lalu	S***a	Mtap..				
113	https://www.tokopedia.com/samsung-official-store/samsung-43-crystal-uhd-4k-uenegatif00f-4k-smart-tv-ua43uenegatif00fkxxd-negatif733negatif93234776295405	Samsung 43 Inch Crystal UHD 4K UEnegatif00F 4K Smart TV | UA43UEnegatif00FKXXD	"Varian: 43"""	4 hari lalu	I***x	Barang bagus ka				
114	https://www.tokopedia.com/samsung-official-store/samsung-mesin-cuci-wt85-twin-tub-dengan-dynamic-pulsator-8-5kg-wt85h32negatif0mg-se-negatif729575343040203757	Samsung Mesin Cuci WT85 Twin Tub dengan Dynamic Pulsator 8.5kg - WT85H32negatif0MG/SE	Varian: WT85	4 hari lalu	Y***i	Kualitas pengerjaan: Rapih				
115	https://www.tokopedia.com/samsung-official-store/samsung-43-crystal-uhd-4k-uenegatif00f-4k-smart-tv-ua43uenegatif00fkxxd-negatif733negatif93234776295405	Samsung 43 Inch Crystal UHD 4K UEnegatif00F 4K Smart TV | UA43UEnegatif00FKXXD	"Varian: 43"""	4 hari lalu	Z***o	Mantaaab				
116	https://www.tokopedia.com/samsung-official-store/exclusive-irvan-galih-x-thiafitrii-samsung-galaxy-a07-lte-4-64gb-negatif732274040835508205	[ Exclusive Irvan Galih x Thiafitrii ] Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	4 hari lalu	U***j	Barang si bagus, cuma produknya overcalim Baterai 5000 nyatanya 4885 Fast charging, nyatanya kaga				
117	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Light Violet.	4 hari lalu	Jeffrey	Barang bagus, seller recommend, buat dipake sama ibu saya, overall good dari segi pelayanan, pengemasan dsb				
118	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	4 hari lalu	H***h	Kejernihan lensa: Kamera nyah kurang bagus ternyata tidak seperti yang di iklan kan				
119	https://www.tokopedia.com/samsung-official-store/samsung-mesin-cuci-wt85-twin-tub-dengan-dynamic-pulsator-8-5kg-wt85h32negatif0mg-se-negatif729575343040203757	Samsung Mesin Cuci WT85 Twin Tub dengan Dynamic Pulsator 8.5kg - WT85H32negatif0MG/SE	Varian: WT85	4 hari lalu	O***u	Cepet sesuai deskripsi bagus banget				
120	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Black.	4 hari lalu	E***t	Wow kereeen bgt, barangnya bagus Tokonya amanah, makasih				
121	https://www.tokopedia.com/samsung-official-store/samsung-air-conditioner-neo-alpha-inverter-negatif-2pk-ar40f-ar40f05d0amnse-indoor-negatif734463negatif824negatifnegatif237357	Samsung AC negatif/2PK AR40F Neo Alpha Inverter - AR40F05D0AMNSE	Varian: AR40F	4 hari lalu	J***t	Bagus sesuai mantap lah				
122	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-8-256gb-upgrade-dari-8-negatif28-gb-kamera-50mp-nightography-handphone-ai-galaxy-ai-45w-fast-charging-negatif730926342052022235	Samsung Galaxy A56 5G [8/256] [Upgrade dari 8/negatif28 GB] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge	Varian: Awesome Graphite	4 hari lalu	M***d	pengiriman cepat, barang ori sesuai dengan pesanan				
123	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a37-5g-8-256gb-awesome-charcoal-hp-ai-ip68-5000-mah-negatif7349749negatif3negatif03955949	[Exclusive Irvan Galih x Thiafitrii ] Samsung Galaxy A37 5G 8/256GB - Awesome Charcoal | Hp AI | IP68 | 5000 mAh	Varian: Awesome Graygreen	4 hari lalu	M***r	Kejernihan lensa: Ok Kualitas pengerjaan: Rapi				
124	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	4 hari lalu	M***t	paket sudah di terima dengan baik				
125	https://www.tokopedia.com/samsung-official-store/samsung-mesin-cuci-8kg-wa80-top-load-wobble-technology-wa80h4200sw-se-negatif730045negatif7326700745negatif	Samsung Mesin Cuci WA80 Top Load 8kg - WA80H4200SW/SE	Varian: WA80	4 hari lalu	Q***g	MasyaAllah... Alhamdulillah Sudah tiba mesin cucinya, bagus sesuai deskripsi. Sudah dicoba dan semua berfungsi dgn normal. Harga juga sangat OK...				
126	https://www.tokopedia.com/samsung-official-store/samsung-mesin-cuci-8kg-wa80-top-load-wobble-technology-wa80h4200sw-se-negatif730045negatif7326700745negatif	Samsung Mesin Cuci WA80 Top Load 8kg - WA80H4200SW/SE	Varian: WA80	4 hari lalu	melany	Barang datang sesuai dengan pesanan, asli original dan paking sangat rapi. walaupun datangnya agak lama tp aku puas kok. semoga awet dan tahan lama. terimakasih				
127	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a57-5g-negatif2-256gb-awesome-gray-hp-ai-ip68-5000-mah-negatif7349negatif5380negatif0764286negatif	Samsung Galaxy A57 5G negatif2/256GB | Hp AI | IP68 | 5000 mAh	Varian: Aweseome Gray	4 hari lalu	I***x	cuma pengirimannya lama				
128	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif7-5g-8-256gb-negatif73229357297687negatif405	Samsung Galaxy Anegatif7 5G 8/256GB	Varian: Gray.	4 hari lalu	Sutata	lum test semua semoga bagus semua				
129	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-negatif28gb-negatif732272705negatif96885997	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Light Violet.	4 hari lalu	Y***e	Baghus sekli suka				
130	https://www.tokopedia.com/samsung-official-store/samsung-microwave-grill-23l-dengan-browning-plus-mg23k3505ak-se-negatif72957542842928638negatif	Samsung Microwave Grill 23L dengan Browning Plus - MG23K3505AK/SE	Varian: MG23K	4 hari lalu	T***z	Kualitas pengerjaan: Ok Kapasitas: Ok Desain: Ok				
131	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a57-5g-8-256gb-awesome-gray-hp-ai-ip68-5000-mah-negatif7349negatif5negatif592863negatif9085	Samsung Galaxy A57 5G 8/256GB | Hp AI | IP68 | 5000 mAh	Varian: Aweseome Navy.	4 hari lalu	M***o	Ko gk dapat sofcase				
132	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds3-fe-black-gray-wireless-earbuds-buds-ai-blade-design-360-audio-active-noise-cancelling-negatif73244negatifnegatif74466negatif36045	Samsung Galaxy Buds3 FE - [ Black, Gray ] | Wireless Earbuds | Buds AI | Blade Design | 360 Audio | Active Noise Cancelling	Varian: Gray.	4 hari lalu	W***g	Mantep bgt,, terutama anc sama ambient sound nya,, agak ngebass karakternya tapi bisa di custom EQ				
133	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Green.	4 hari lalu	A***a	Paket sudah diterima dengan kondisi baik, seller responsif, pengiriman super cepat....👍				
134	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-5g-6-negatif28gb-6000mah-android-ip54-negatif733970557677negatif768negatif3	Samsung Galaxy A07 5G [6/negatif28GB] - 6000mAh | Android | IP54	Varian: Light Violet	4 hari lalu	C***x	Lens clarity: Bagus Quality of work: Sesuai pesanan Pekeging nya rapih dan amanah				
135	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Light Violet.	4 hari lalu	J***n	First time beli di tiktok mantep bgt pengemasan aman pake proteksi brg bagus gk ada cacat estimasi nya juga cepet toko amanah gk usah ragu deh kalo beli di official store				
136	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Black	4 hari lalu	Alwan	mantaap ajalah				
137	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-6-negatif28gb-negatif7322708976negatif865negatifnegatifnegatif7	Samsung Galaxy A07 LTE 6/negatif28GB	Varian: Green	4 hari lalu	Q***s	Pesanan sesuai . Toko dan kurir amanah. Mantaaaap				
138	https://www.tokopedia.com/samsung-official-store/samsung-mesin-cuci-wt85-twin-tub-dengan-dynamic-pulsator-8-5kg-wt85h32negatif0mg-se-negatif729575343040203757	Samsung Mesin Cuci WT85 Twin Tub dengan Dynamic Pulsator 8.5kg - WT85H32negatif0MG/SE	Varian: WT85	4 hari lalu	S***u	alhamdulillah barang sudah diterima dengan aman tidak kurang sesuatupun semoga awet				
139	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a57-5g-negatif2-256gb-awesome-gray-hp-ai-ip68-5000-mah-negatif7349negatif5380negatif0764286negatif	Samsung Galaxy A57 5G negatif2/256GB | Hp AI | IP68 | 5000 mAh	Varian: Aweseome Gray	4 hari lalu	Rizky	2 hari sampai. Kemasan packaging ok, segel. Unit mari kita coba.				
140	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	4 hari lalu	Sahudin	barang sesuai pesanan,berfungsi dengan baik.terimakasih buat Samsung official store dan kurir yang mengantarkan barang selamat sampai tujuan.terimakasih banyak				
141	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	4 hari lalu	E***a	yeyy alhamdulillah barang dateng dgn selamat, untuk harga segini worth it and bagus kokk buat ortu				
142	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a57-5g-negatif2-256gb-awesome-gray-hp-ai-ip68-5000-mah-negatif7349negatif5380negatif0764286negatif	Samsung Galaxy A57 5G negatif2/256GB | Hp AI | IP68 | 5000 mAh	Varian: Aweseome Icyblue	4 hari lalu	B***z	Produk sesuai display 👍 packing rapih dan aman👍 insyaallah produknya asli dan tahan lama				
143	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Black.	4 hari lalu	E***w	Bagus masih segel tapi kenapa ya kok slot card nya ga bisa di buka tolong bantu jawab				
144	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif7-8-negatif28gb-smartphone-ai-android-5000-mah-negatif73256766negatif042829293	Samsung Galaxy Anegatif7 [8/negatif28GB] - | Smartphone AI | Android | 5000 mAh	Varian: Black	4 hari lalu	F***i	Kejernihan lensa: Jernih Kualitas pengerjaan: Baik				
145	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green	4 hari lalu	F***h	Kejernihan lensa: Kamera lumayan jernih...pngiriman cepat packing rapi				
146	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-anegatifnegatif-wifi-kids-pack-4-64-ai-solve-math-parental-control-kids-friendly-negatif73438negatif8687negatif8327789	Samsung Galaxy Tab Anegatifnegatif WiFi Kids Pack [4/64] - AI Solve Math | Parental Control | Kids Friendly	Varian: Kids Pack.	4 hari lalu	T***a	Msjhabab				
147	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Black	4 hari lalu	D***j	bagus banget sumpah ga nyesel beli disini				
148	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	4 hari lalu	A***d	terpecaya barang di terima dengan baik aman mantap banget sampe tiga segel				
149	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	4 hari lalu	P***d	Kejernihan lensa: Bagus ori sesuai, dan tdk ada licet Kualitas pengerjaan: Aman dan kemasan rapi tanpa licet				
150	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a57-5g-8-256gb-awesome-gray-hp-ai-ip68-5000-mah-negatif7349negatif5negatif592863negatif9085	Samsung Galaxy A57 5G 8/256GB | Hp AI | IP68 | 5000 mAh	Varian: Aweseome Icyblue.	4 hari lalu	N***i	Kejernihan lensa: Bagus Kualitas pengerjaan: Bagus Performa sistem: Bagus				
151	https://www.tokopedia.com/samsung-official-store/samsung-mesin-cuci-8kg-wa80-top-load-wobble-technology-wa80h4200sw-se-negatif730045negatif7326700745negatif	Samsung Mesin Cuci WA80 Top Load 8kg - WA80H4200SW/SE	Varian: WA80	4 hari lalu	T***w	Barang ORI, dapat hargamufah				
